date,precipitation_sum,rain_sum,precipitation_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,vapour_pressure_deficit_max,cloudcover_mean,shortwave_radiation_sum,sunshine_duration,wind_speed_10m_max,wind_direction_10m_dominant,pressure_msl_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,weathercode
2003-01-24,0.0,0.0,0.0,22.1,25.4,19.9,1.68,32,28.49,49235.12,18.9,54,1020.8,0.055,0.067,3
2003-01-25,0.0,0.0,0.0,22.6,27.4,18.5,1.99,0,32.13,49598.06,19.5,46,1018.9,0.054,0.066,0
2003-01-26,0.0,0.0,0.0,25.3,32.3,19.4,3.04,17,31.65,49539.62,18.5,44,1012.5,0.053,0.066,3
2003-01-27,0.0,0.0,0.0,22.9,25.4,21.1,1.27,79,21.46,36592.27,24.9,169,1015.3,0.053,0.065,3
2003-01-28,1.1,1.1,6.0,22.3,24.1,20.8,1.01,77,14.33,31161.79,15.9,121,1017.4,0.062,0.065,51
2003-01-29,0.4,0.4,3.0,23.7,27.3,21.0,1.32,43,23.65,47789.29,23.2,48,1012.6,0.068,0.065,51
2003-01-30,0.0,0.0,0.0,28.8,35.4,22.1,3.93,4,30.14,49177.5,21.1,3,1003.1,0.063,0.065,1
2003-01-31,0.0,0.0,0.0,22.9,29.1,20.2,2.3,45,26.11,46701.37,28.5,148,1011.4,0.058,0.064,3
2003-02-01,0.0,0.0,0.0,21.5,23.4,19.7,1.46,88,17.29,42693.69,16.0,108,1021.1,0.057,0.064,3
2003-02-02,0.4,0.4,2.0,21.6,24.1,19.9,1.56,58,21.8,46779.87,17.7,115,1024.6,0.057,0.064,51
2003-02-03,0.7,0.7,4.0,21.6,24.4,19.3,1.57,59,17.45,39172.07,16.9,97,1023.4,0.067,0.064,51
2003-02-04,0.0,0.0,0.0,22.0,24.3,20.2,1.48,61,20.12,47682.27,18.2,75,1023.7,0.063,0.063,3
2003-02-05,0.1,0.1,1.0,22.7,25.3,19.6,1.49,24,21.27,47369.07,21.5,41,1021.3,0.062,0.063,51
2003-02-06,0.6,0.6,4.0,22.8,25.3,20.4,1.21,39,22.49,47055.69,22.9,65,1021.1,0.063,0.063,51
2003-02-07,0.0,0.0,0.0,23.1,26.1,21.0,1.54,81,21.29,43965.2,19.6,46,1018.7,0.062,0.063,3
2003-02-08,0.7,0.7,2.0,23.3,27.0,20.9,1.4,95,21.56,38193.26,18.1,140,1017.6,0.061,0.063,51
2003-02-09,0.4,0.4,3.0,23.2,26.5,20.3,1.5,49,23.49,46203.21,19.6,67,1017.5,0.07,0.063,51
2003-02-10,1.4,1.4,3.0,24.3,28.6,20.8,1.83,57,23.82,40402.02,8.1,34,1013.2,0.066,0.062,53
2003-02-11,1.1,1.1,6.0,23.4,25.9,21.5,1.07,48,20.31,44568.51,13.8,133,1014.9,0.073,0.062,51
2003-02-12,0.0,0.0,0.0,24.0,27.8,20.7,1.71,12,26.53,46605.9,20.4,45,1012.3,0.069,0.062,1
2003-02-13,1.1,1.1,2.0,24.2,28.3,20.6,1.55,65,22.6,43386.32,15.1,162,1012.5,0.065,0.062,55
2003-02-14,2.5,2.5,4.0,22.9,24.7,21.3,1.27,72,13.95,26292.37,16.8,116,1017.9,0.124,0.062,55
2003-02-15,0.5,0.5,2.0,24.2,28.0,21.6,1.56,42,23.97,45921.75,20.8,48,1014.0,0.111,0.062,51
2003-02-16,4.0,4.0,6.0,24.9,28.8,22.3,1.65,98,16.91,29170.39,14.8,346,1012.3,0.117,0.062,61
2003-02-17,2.6,2.6,7.0,22.5,24.2,20.8,0.69,92,8.8,10806.79,20.0,168,1016.1,0.153,0.063,53
2003-02-18,0.2,0.2,2.0,21.6,22.8,20.3,0.96,90,11.58,13551.4,13.4,141,1016.5,0.15,0.064,51
2003-02-19,1.2,1.2,7.0,21.7,23.0,19.0,0.8,89,14.35,40152.13,17.5,116,1014.9,0.143,0.065,51
2003-02-20,1.1,1.1,6.0,22.3,24.1,20.4,0.89,99,12.51,19033.11,18.9,70,1018.6,0.156,0.066,51
2003-02-21,36.9,36.9,21.0,21.4,22.1,20.7,0.56,99,2.49,0.0,20.2,45,1015.9,0.266,0.117,63
2003-02-22,9.6,9.6,15.0,22.4,25.0,20.2,0.76,88,13.81,28264.23,14.4,122,1008.0,0.279,0.221,61
2003-02-23,7.7,7.7,18.0,22.0,23.5,20.5,0.73,69,13.81,38402.25,24.0,105,1011.9,0.275,0.24,55
2003-02-24,3.9,3.9,16.0,21.9,23.6,20.4,0.94,46,19.29,44413.23,19.1,93,1015.8,0.252,0.239,51
2003-02-25,0.9,0.9,6.0,22.2,24.6,20.1,1.13,25,20.93,45006.38,15.6,66,1015.0,0.234,0.229,51
2003-02-26,0.5,0.5,4.0,22.3,24.1,20.9,1.26,57,17.37,43075.65,16.9,56,1014.8,0.213,0.219,51
2003-02-27,0.0,0.0,0.0,22.2,24.7,19.0,1.14,8,24.78,44233.06,17.9,41,1010.4,0.189,0.208,1
2003-02-28,1.6,1.6,4.0,23.6,27.3,20.2,1.23,53,16.64,32760.33,11.8,0,1001.1,0.173,0.199,55
2003-03-01,0.6,0.6,2.0,21.4,24.7,16.5,2.09,26,23.88,39615.42,23.0,243,1000.9,0.191,0.192,51
2003-03-02,0.0,0.0,0.0,17.5,21.0,14.2,1.61,0,27.58,44336.04,17.4,223,1010.3,0.162,0.184,0
2003-03-03,0.0,0.0,0.0,18.4,21.0,13.7,1.18,56,18.55,41392.03,15.7,141,1016.3,0.142,0.176,3
2003-03-04,0.0,0.0,0.0,20.7,23.2,17.1,1.2,87,12.97,22163.47,14.6,23,1014.7,0.132,0.171,3
2003-03-05,0.5,0.5,5.0,20.2,21.2,19.2,0.83,72,14.66,38764.7,21.1,164,1017.5,0.132,0.167,51
2003-03-06,1.3,1.3,5.0,20.5,23.3,18.7,1.31,47,19.93,43200.0,17.7,161,1020.9,0.129,0.162,51
2003-03-07,0.7,0.7,3.0,20.7,23.1,18.5,1.02,38,18.1,42999.12,16.6,78,1018.5,0.137,0.159,51
2003-03-08,0.0,0.0,0.0,21.1,24.1,18.2,1.29,32,22.35,43200.0,14.2,38,1015.3,0.129,0.154,2
2003-03-09,5.2,5.2,10.0,19.9,22.2,18.2,0.82,58,17.0,36000.0,19.2,156,1014.6,0.126,0.15,61
2003-03-10,14.0,14.0,17.0,18.9,21.7,17.4,0.63,91,11.12,24645.68,18.9,178,1014.7,0.247,0.162,61
2003-03-11,15.3,15.3,21.0,19.0,20.2,17.8,0.42,94,8.2,8391.12,16.3,150,1017.1,0.282,0.2,63
2003-03-12,2.7,2.7,12.0,20.5,22.6,18.2,1.04,67,16.75,41661.95,14.2,109,1021.2,0.279,0.249,51
2003-03-13,0.0,0.0,0.0,20.6,23.4,18.0,1.21,52,19.96,38929.7,13.1,20,1016.7,0.237,0.24,3
2003-03-14,0.0,0.0,0.0,20.6,23.6,17.3,1.13,72,21.3,43200.0,12.1,49,1014.2,0.213,0.226,3
2003-03-15,0.2,0.2,1.0,20.8,24.0,17.4,1.37,66,18.46,40744.32,12.6,52,1014.3,0.196,0.215,51
2003-03-16,1.8,1.8,3.0,19.9,21.6,17.6,0.77,51,12.09,32714.34,14.7,128,1019.5,0.219,0.208,55
2003-03-17,0.5,0.5,4.0,20.3,22.7,17.8,1.13,35,18.18,42082.48,11.5,113,1023.2,0.219,0.206,51
2003-03-18,0.0,0.0,0.0,20.1,23.4,15.9,1.12,39,20.31,43187.67,16.7,33,1023.2,0.196,0.2,3
2003-03-19,0.0,0.0,0.0,21.5,25.0,18.3,1.29,48,23.02,43141.39,22.5,30,1016.0,0.175,0.193,3
2003-03-20,0.3,0.3,1.0,23.2,27.7,19.9,1.91,31,21.18,43095.27,16.5,326,1009.2,0.158,0.186,51
2003-03-21,0.0,0.0,0.0,19.0,22.4,16.2,1.48,13,22.44,43049.26,19.1,152,1013.0,0.138,0.178,2
2003-03-22,8.2,8.2,10.0,18.8,20.5,17.6,0.72,81,12.16,40082.62,16.3,187,1014.8,0.152,0.173,63
2003-03-23,5.8,5.8,8.0,18.0,19.5,17.1,0.63,70,10.05,26734.95,20.5,184,1017.6,0.286,0.216,61
2003-03-24,1.0,1.0,6.0,18.5,20.0,17.0,0.77,72,11.71,32776.55,14.8,179,1019.7,0.256,0.233,51
2003-03-25,0.2,0.2,2.0,19.1,22.1,15.6,0.89,29,17.52,42678.13,12.3,45,1019.5,0.231,0.228,51
2003-03-26,0.0,0.0,0.0,19.6,23.2,15.3,1.04,32,18.46,42552.47,13.0,94,1021.8,0.211,0.219,3
2003-03-27,0.1,0.1,1.0,19.6,22.2,16.7,1.01,55,16.16,42426.49,13.3,56,1019.8,0.207,0.211,51
2003-03-28,0.0,0.0,0.0,19.9,23.2,15.0,1.23,46,19.32,42300.29,12.7,108,1016.9,0.193,0.204,3
2003-03-29,0.0,0.0,0.0,20.2,23.1,17.4,1.08,35,17.75,42173.92,12.2,13,1016.6,0.18,0.197,3
2003-03-30,1.1,1.1,3.0,19.5,22.6,16.6,0.82,25,18.78,42047.47,20.9,182,1015.9,0.178,0.192,53
2003-03-31,2.8,2.8,10.0,18.5,20.2,17.1,0.54,62,13.83,38406.54,18.4,175,1019.7,0.196,0.188,53
2003-04-01,2.4,2.4,5.0,19.3,21.6,16.5,1.03,45,13.85,41276.43,10.7,58,1019.1,0.228,0.191,53
2003-04-02,0.5,0.5,3.0,19.7,22.1,16.6,1.08,77,9.51,19217.21,8.4,329,1014.5,0.206,0.19,51
2003-04-03,0.8,0.8,5.0,18.1,19.2,16.3,0.88,85,11.1,34889.12,27.8,192,1014.3,0.24,0.194,51
2003-04-04,1.0,1.0,7.0,15.3,16.4,13.6,0.66,72,13.02,39169.25,22.2,193,1017.2,0.261,0.208,51
2003-04-05,0.0,0.0,0.0,16.1,18.3,13.3,0.77,42,12.61,40534.96,19.7,202,1018.4,0.261,0.227,3
2003-04-06,0.0,0.0,0.0,17.5,20.5,14.9,1.14,9,19.11,41166.97,13.0,199,1020.6,0.227,0.224,1
2003-04-07,0.0,0.0,0.0,17.7,21.4,13.3,1.12,15,18.58,41042.83,15.8,14,1019.1,0.208,0.216,1
2003-04-08,0.0,0.0,0.0,18.7,24.0,13.5,1.79,52,16.15,40307.09,7.9,295,1013.5,0.192,0.208,3
2003-04-09,0.0,0.0,0.0,18.1,19.8,16.8,0.98,24,15.29,40796.64,18.9,187,1015.2,0.179,0.201,3
2003-04-10,0.6,0.6,4.0,17.9,20.1,16.4,0.67,40,12.95,39299.1,19.0,194,1019.2,0.175,0.195,51
2003-04-11,2.5,2.5,11.0,18.0,19.9,16.1,0.53,91,10.98,25924.83,13.5,121,1019.8,0.215,0.193,51
2003-04-12,0.5,0.5,3.0,19.1,20.9,17.0,0.54,71,12.19,34942.28,15.3,66,1017.4,0.246,0.2,51
2003-04-13,0.2,0.2,1.0,20.8,23.2,18.2,0.91,86,11.59,23152.17,15.4,22,1015.4,0.226,0.205,51
2003-04-14,17.2,17.2,13.0,20.2,21.9,17.9,1.12,65,4.95,9382.0,12.0,328,1010.2,0.28,0.234,63
2003-04-15,0.0,0.0,0.0,19.4,24.3,14.9,1.67,1,18.35,39714.87,18.9,282,1013.8,0.245,0.247,0
2003-04-16,0.0,0.0,0.0,16.5,17.8,14.7,0.9,61,15.29,36295.36,23.0,183,1024.7,0.218,0.233,3
2003-04-17,5.5,5.5,19.0,15.4,17.2,14.1,0.62,75,9.71,33019.02,19.6,187,1027.2,0.241,0.226,53
2003-04-18,3.7,3.7,13.0,16.3,17.7,14.5,0.58,63,10.25,36134.59,26.0,191,1024.4,0.276,0.241,53
2003-04-19,1.9,1.9,10.0,17.4,18.8,16.2,0.77,67,9.73,33813.95,22.6,185,1026.2,0.253,0.242,51
2003-04-20,1.1,1.1,6.0,17.6,19.3,16.4,0.81,65,10.84,36000.0,14.7,183,1029.9,0.243,0.236,51
2003-04-21,0.6,0.6,3.0,17.3,19.4,14.6,0.86,47,11.57,36000.0,11.8,177,1030.8,0.231,0.23,51
2003-04-22,0.7,0.7,5.0,16.4,19.0,14.0,0.65,40,12.72,36434.33,10.3,175,1029.2,0.221,0.223,51
2003-04-23,0.8,0.8,4.0,16.4,19.1,14.0,0.66,33,12.66,36171.82,7.3,187,1027.1,0.22,0.219,51
2003-04-24,2.0,2.0,10.0,16.4,19.1,12.8,0.57,45,12.7,36196.82,10.4,181,1025.1,0.214,0.214,51
2003-04-25,6.1,6.1,20.0,17.3,19.0,16.0,0.6,61,9.07,32208.2,12.4,164,1027.8,0.233,0.212,55
2003-04-26,1.3,1.3,7.0,18.0,20.8,14.8,0.85,73,10.53,35006.28,12.4,127,1026.4,0.245,0.218,53
2003-04-27,11.0,11.0,21.0,18.3,19.4,17.1,0.43,98,6.79,24645.64,15.5,68,1020.7,0.292,0.24,61
2003-04-28,1.7,1.7,5.0,19.0,21.6,16.8,0.76,57,12.04,36006.37,6.8,339,1017.8,0.287,0.276,53
2003-04-29,0.0,0.0,0.0,18.6,22.2,14.9,1.09,75,11.08,34630.69,10.2,217,1017.5,0.256,0.261,3
2003-04-30,0.0,0.0,0.0,18.1,21.4,15.2,0.99,8,15.79,36639.2,10.8,191,1019.2,0.241,0.248,2
2003-05-01,0.2,0.2,2.0,16.9,18.1,15.9,0.46,73,7.29,21304.1,11.2,191,1022.1,0.248,0.24,51
2003-05-02,0.2,0.2,1.0,16.6,18.9,14.4,0.79,37,10.98,36104.29,11.0,187,1024.7,0.259,0.242,51
2003-05-03,0.0,0.0,0.0,16.6,21.0,13.1,1.22,14,15.05,36128.64,7.3,263,1024.3,0.236,0.238,2
2003-05-04,0.3,0.3,2.0,15.3,16.0,14.5,0.8,49,9.9,34272.98,31.0,184,1031.3,0.226,0.23,51
2003-05-05,0.0,0.0,0.0,16.0,16.8,15.6,0.76,93,4.72,9062.36,18.8,192,1034.1,0.224,0.225,3
2003-05-06,1.7,1.7,9.0,17.9,19.7,16.3,0.67,59,9.29,34927.82,21.5,175,1031.8,0.237,0.224,51
2003-05-07,0.0,0.0,0.0,16.7,21.0,13.5,1.21,62,14.48,34927.52,7.1,279,1028.9,0.224,0.222,3
2003-05-08,0.0,0.0,0.0,17.1,22.4,11.0,1.65,87,14.12,36000.0,10.2,340,1023.2,0.209,0.217,3
2003-05-09,0.4,0.4,2.0,17.2,22.4,12.4,1.38,43,12.62,36000.0,12.4,316,1017.0,0.196,0.211,51
2003-05-10,0.1,0.1,1.0,16.1,18.8,13.5,1.02,15,13.0,36003.08,15.7,214,1015.5,0.188,0.206,51
2003-05-11,0.1,0.1,1.0,15.2,17.0,13.6,0.57,21,10.48,36000.0,10.2,200,1020.3,0.187,0.202,51
2003-05-12,0.1,0.1,1.0,15.6,18.7,12.2,1.05,66,10.31,36000.0,9.3,164,1022.9,0.187,0.199,51
2003-05-13,9.8,9.8,21.0,15.8,17.0,14.8,0.28,94,4.12,2540.08,16.9,88,1022.8,0.271,0.211,61
2003-05-14,6.6,6.6,22.0,16.4,17.4,15.4,0.24,92,5.65,13584.19,16.3,76,1022.4,0.32,0.281,53
2003-05-15,30.3,30.3,19.0,17.2,17.7,16.7,0.26,100,2.23,0.0,14.8,65,1020.1,0.352,0.332,63
2003-05-16,34.8,34.8,24.0,16.6,17.3,16.0,0.27,99,4.26,9797.81,14.8,196,1014.0,0.356,0.349,63
2003-05-17,5.2,5.2,10.0,17.6,19.7,15.7,0.52,86,5.67,18005.27,23.5,220,1007.4,0.324,0.329,61
2003-05-18,0.0,0.0,0.0,17.1,20.5,14.2,0.92,47,7.53,20238.47,12.2,316,1006.5,0.285,0.302,3
2003-05-19,0.0,0.0,0.0,18.8,23.5,15.2,1.22,5,12.69,35764.93,15.8,336,1004.9,0.265,0.282,1
2003-05-20,0.0,0.0,0.0,17.5,20.3,15.0,1.34,8,11.38,35727.53,24.6,307,1005.0,0.248,0.268,2
2003-05-21,0.0,0.0,0.0,15.7,19.6,13.3,1.26,11,11.8,35691.73,22.1,274,1010.9,0.235,0.256,2
2003-05-22,0.0,0.0,0.0,14.0,17.8,11.2,1.08,2,13.16,35657.6,16.4,260,1014.9,0.224,0.246,0
2003-05-23,0.1,0.1,1.0,14.5,17.6,11.8,0.73,35,9.91,35625.17,11.3,230,1017.2,0.218,0.238,51
2003-05-24,1.4,1.4,9.0,14.0,15.7,12.8,0.4,71,6.08,22022.57,9.0,231,1018.9,0.231,0.234,51
2003-05-25,13.7,13.7,22.0,13.6,14.3,12.8,0.17,95,1.96,0.0,20.6,205,1022.2,0.301,0.26,61
2003-05-26,11.3,11.3,17.0,14.9,15.6,14.2,0.51,97,6.44,21572.15,21.0,185,1026.2,0.324,0.315,61
2003-05-27,1.5,1.5,7.0,15.6,17.3,14.2,0.86,64,8.29,35511.64,20.9,172,1028.5,0.286,0.3,51
2003-05-28,1.5,1.5,8.0,15.8,17.5,13.8,0.75,59,7.91,35264.87,12.5,141,1030.7,0.271,0.285,51
2003-05-29,0.0,0.0,0.0,15.1,18.0,12.7,0.89,36,10.54,35464.32,7.9,300,1031.6,0.261,0.275,3
2003-05-30,0.0,0.0,0.0,13.9,18.1,9.4,0.9,4,12.26,35442.97,10.1,340,1030.5,0.251,0.266,1
2003-05-31,0.0,0.0,0.0,14.3,19.1,10.0,1.1,22,12.29,35423.15,9.7,328,1024.8,0.242,0.258,2
2003-06-01,1.1,1.1,2.0,15.4,20.2,10.4,0.91,54,10.93,35334.58,11.5,342,1019.9,0.234,0.25,55
2003-06-02,6.9,6.9,8.0,17.2,20.5,14.9,0.76,59,8.88,31788.05,9.8,336,1015.6,0.272,0.254,61
2003-06-03,0.0,0.0,0.0,16.8,21.2,13.5,1.03,25,11.31,35372.73,10.7,316,1015.4,0.25,0.256,3
2003-06-04,0.0,0.0,0.0,16.6,20.4,13.3,0.82,40,9.55,35358.89,8.0,339,1013.7,0.239,0.251,3
2003-06-05,0.0,0.0,0.0,15.8,19.2,13.1,1.34,18,11.57,35346.52,27.7,310,1009.8,0.229,0.245,2
2003-06-06,0.0,0.0,0.0,14.6,18.7,11.8,1.33,0,12.08,35335.6,20.4,347,1012.5,0.216,0.238,0
2003-06-07,0.0,0.0,0.0,13.8,16.0,11.9,1.06,0,11.69,35326.11,20.9,296,1015.5,0.203,0.23,0
2003-06-08,0.0,0.0,0.0,13.1,16.4,10.7,0.91,0,11.68,35318.05,15.0,237,1024.7,0.196,0.224,0
2003-06-09,0.0,0.0,0.0,13.0,16.7,9.9,0.74,6,10.7,35309.06,9.8,223,1028.1,0.193,0.219,3
2003-06-10,0.0,0.0,0.0,12.9,16.4,9.7,0.6,72,9.2,31997.91,7.2,278,1028.4,0.193,0.215,3
2003-06-11,0.0,0.0,0.0,12.9,16.8,9.2,0.52,32,9.99,35096.32,9.7,348,1027.3,0.194,0.212,3
2003-06-12,0.0,0.0,0.0,14.4,19.3,9.6,0.89,17,11.04,35218.52,14.1,348,1024.0,0.191,0.21,2
2003-06-13,0.0,0.0,0.0,15.3,18.7,11.6,1.12,7,11.14,35194.26,15.1,319,1019.3,0.184,0.207,2
2003-06-14,0.0,0.0,0.0,12.3,15.5,10.0,0.98,11,9.63,35172.64,17.8,312,1017.6,0.176,0.204,2
2003-06-15,0.0,0.0,0.0,11.5,14.9,9.4,0.89,1,11.68,35153.65,12.2,262,1022.7,0.17,0.2,0
2003-06-16,0.0,0.0,0.0,12.0,15.9,9.6,0.95,1,11.52,35137.31,15.1,257,1025.4,0.164,0.197,0
2003-06-17,0.0,0.0,0.0,13.4,17.2,9.9,0.84,16,9.65,33329.23,14.5,235,1025.5,0.16,0.194,1
2003-06-18,0.0,0.0,0.0,13.9,17.2,10.4,0.74,5,11.09,35112.56,8.4,327,1024.2,0.157,0.192,1
2003-06-19,0.0,0.0,0.0,13.0,17.2,7.9,0.69,16,10.98,35104.16,8.4,327,1021.9,0.155,0.19,1
2003-06-20,0.0,0.0,0.0,13.0,16.8,8.3,0.6,32,9.56,35098.41,7.9,340,1019.4,0.154,0.188,3
2003-06-21,2.3,2.3,5.0,12.8,14.8,10.1,0.51,64,6.74,28655.09,15.6,267,1013.3,0.178,0.187,53
2003-06-22,0.0,0.0,0.0,12.0,16.5,9.2,1.02,4,11.06,35094.84,15.2,286,1015.6,0.183,0.187,1
2003-06-23,0.0,0.0,0.0,11.3,14.8,8.5,0.87,4,10.14,35097.03,15.3,273,1019.9,0.175,0.186,1
2003-06-24,0.2,0.2,2.0,10.9,14.5,7.1,0.68,86,9.86,32101.47,8.0,237,1025.0,0.168,0.185,51
2003-06-25,8.0,8.0,23.0,12.7,13.6,11.1,0.15,97,3.17,3649.68,9.5,135,1024.0,0.232,0.189,53
2003-06-26,9.0,9.0,18.0,13.8,15.2,12.6,0.23,85,3.34,6793.51,10.7,164,1018.5,0.284,0.232,55
2003-06-27,0.9,0.9,3.0,14.7,17.8,13.0,0.74,51,8.96,34743.18,11.8,282,1007.5,0.265,0.251,53
2003-06-28,0.5,0.5,2.0,15.2,18.7,12.9,0.98,55,8.81,29749.07,13.1,316,1003.0,0.248,0.25,51
2003-06-29,1.1,1.1,3.0,14.8,18.0,12.4,0.92,43,9.86,34138.05,18.8,298,1002.7,0.249,0.247,51
2003-06-30,2.8,2.8,4.0,13.0,16.4,10.2,0.79,34,9.49,35185.72,10.6,275,1007.1,0.241,0.244,55
2003-07-01,3.9,3.9,10.0,11.9,13.1,10.6,0.46,58,4.15,17645.66,15.9,194,1014.4,0.273,0.249,55
2003-07-02,13.7,13.7,17.0,11.8,12.7,11.3,0.39,97,3.73,98.01,16.5,207,1015.7,0.32,0.292,61
2003-07-03,0.5,0.5,3.0,11.8,13.2,10.5,0.48,58,6.26,30225.16,18.3,215,1017.7,0.314,0.314,51
2003-07-04,0.0,0.0,0.0,11.3,14.1,8.9,0.66,9,10.41,35294.72,10.6,226,1022.5,0.278,0.292,1
2003-07-05,0.0,0.0,0.0,11.4,15.1,7.8,0.85,0,11.58,35329.13,8.7,306,1027.8,0.263,0.277,0
2003-07-06,0.0,0.0,0.0,10.9,16.2,6.8,0.88,0,11.62,35366.3,9.5,302,1027.6,0.252,0.267,0
2003-07-07,0.0,0.0,0.0,11.1,16.1,6.6,0.87,51,10.32,30043.73,10.5,328,1026.2,0.244,0.259,3
2003-07-08,0.0,0.0,0.0,12.9,17.9,8.7,0.77,85,8.04,28929.01,10.0,313,1023.6,0.237,0.252,3
2003-07-09,0.0,0.0,0.0,12.8,15.9,10.3,0.6,59,8.46,33959.3,9.3,214,1024.8,0.234,0.247,3
2003-07-10,0.0,0.0,0.0,13.3,16.0,10.2,0.57,73,8.43,30963.02,9.5,359,1025.6,0.232,0.243,3
2003-07-11,0.0,0.0,0.0,14.1,17.3,10.2,0.51,65,9.45,34698.84,14.5,14,1022.3,0.227,0.239,3
2003-07-12,1.2,1.2,1.0,15.0,18.5,9.3,0.83,31,9.26,35643.03,18.6,327,1017.3,0.227,0.235,55
2003-07-13,0.0,0.0,0.0,11.4,15.5,7.4,0.86,4,12.02,35697.41,8.5,299,1023.9,0.224,0.232,1
2003-07-14,0.0,0.0,0.0,11.6,15.7,6.6,0.66,6,11.19,35753.96,10.5,342,1028.0,0.216,0.229,1
2003-07-15,0.0,0.0,0.0,13.2,18.5,8.8,1.14,0,12.34,35812.61,13.3,340,1023.9,0.209,0.225,0
2003-07-16,0.0,0.0,0.0,12.6,17.2,7.8,0.92,0,12.18,35859.93,10.3,329,1025.1,0.201,0.22,0
2003-07-17,0.0,0.0,0.0,12.6,14.8,9.1,0.6,46,5.16,19290.34,18.1,192,1029.6,0.2,0.217,3
2003-07-18,0.0,0.0,0.0,12.5,15.0,10.4,0.69,28,10.16,35911.67,9.4,192,1029.7,0.197,0.214,3
2003-07-19,0.0,0.0,0.0,12.2,14.3,9.8,0.48,46,8.0,34098.7,11.6,211,1031.9,0.194,0.211,3
2003-07-20,0.1,0.1,1.0,13.4,15.5,11.7,0.67,78,7.6,30684.52,7.7,194,1031.4,0.195,0.209,51
2003-07-21,0.1,0.1,1.0,13.1,16.3,9.2,0.68,65,10.55,33703.06,11.6,5,1026.5,0.201,0.208,51
2003-07-22,0.7,0.7,4.0,14.3,18.3,10.8,0.83,24,9.18,36000.0,13.0,355,1020.7,0.2,0.206,51
2003-07-23,0.0,0.0,0.0,16.1,20.1,12.8,1.15,11,11.95,36000.0,26.7,4,1016.0,0.194,0.205,1
2003-07-24,1.8,1.8,4.0,12.6,16.7,9.9,1.0,31,12.88,36000.0,26.1,319,1011.3,0.199,0.202,55
2003-07-25,0.0,0.0,0.0,11.9,16.2,8.9,1.1,15,12.48,36000.0,24.3,319,1015.4,0.187,0.2,3
2003-07-26,0.0,0.0,0.0,10.7,13.9,8.6,0.93,18,13.08,36000.0,22.9,264,1017.3,0.176,0.198,3
2003-07-27,0.0,0.0,0.0,10.5,14.7,7.4,1.0,0,13.6,36000.0,17.7,245,1023.8,0.167,0.195,0
2003-07-28,0.0,0.0,0.0,9.3,14.2,5.2,0.91,0,13.8,36000.0,10.6,288,1022.5,0.161,0.192,0
2003-07-29,0.0,0.0,0.0,9.8,14.2,5.8,1.01,2,13.62,36000.0,20.2,291,1016.6,0.155,0.189,1
2003-07-30,0.0,0.0,0.0,9.7,13.5,7.1,1.02,7,14.01,36000.0,19.9,253,1015.7,0.148,0.186,3
2003-07-31,0.0,0.0,0.0,10.7,14.3,7.5,0.95,28,13.75,36000.0,19.1,244,1018.4,0.141,0.183,3
2003-08-01,0.0,0.0,0.0,11.8,15.0,9.6,0.79,17,11.27,36000.0,15.2,223,1023.7,0.136,0.18,2
2003-08-02,0.0,0.0,0.0,10.5,15.5,6.1,1.04,0,14.2,36000.0,8.5,288,1026.6,0.133,0.178,0
2003-08-03,0.0,0.0,0.0,11.3,18.3,4.1,1.29,0,14.3,36000.0,12.8,353,1026.7,0.13,0.176,0
2003-08-04,0.0,0.0,0.0,13.9,19.9,9.1,1.29,64,12.95,36000.0,13.5,344,1020.7,0.124,0.173,3
2003-08-05,0.0,0.0,0.0,15.9,20.3,11.7,1.18,32,11.4,36000.0,25.9,350,1011.2,0.119,0.17,3
2003-08-06,0.0,0.0,0.0,13.6,17.6,9.1,1.29,0,14.59,36000.0,17.6,280,1014.8,0.115,0.168,0
2003-08-07,0.0,0.0,0.0,11.6,16.3,6.8,1.06,0,14.75,36000.0,9.4,322,1022.3,0.111,0.166,0
2003-08-08,0.0,0.0,0.0,12.2,17.3,7.7,1.29,3,14.68,36000.0,13.2,268,1019.7,0.107,0.163,0
2003-08-09,0.0,0.0,0.0,11.7,16.4,7.5,1.08,10,14.17,36000.0,22.0,260,1017.4,0.103,0.161,1
2003-08-10,0.0,0.0,0.0,11.0,13.8,7.8,0.69,40,12.52,36000.0,17.4,208,1025.3,0.102,0.159,3
2003-08-11,2.1,2.1,7.0,12.0,14.7,9.8,0.77,92,7.77,29911.38,13.5,18,1022.7,0.117,0.159,53
2003-08-12,2.9,2.9,4.0,14.0,17.9,7.8,0.72,68,11.89,36000.0,12.6,7,1017.8,0.13,0.158,55
2003-08-13,18.6,18.6,23.0,16.8,18.3,15.0,0.35,97,2.92,0.0,24.3,339,1009.8,0.22,0.164,61
2003-08-14,0.3,0.3,1.0,15.5,18.3,11.6,1.24,14,15.43,36000.0,25.0,264,1011.5,0.248,0.206,51
2003-08-15,0.0,0.0,0.0,11.8,14.0,9.0,0.8,41,13.47,36000.0,12.4,185,1025.2,0.22,0.209,3
2003-08-16,0.0,0.0,0.0,12.4,15.4,8.0,0.87,42,10.34,29478.51,11.6,58,1026.1,0.205,0.207,3
2003-08-17,0.0,0.0,0.0,13.8,18.0,9.3,0.87,67,10.91,36000.0,10.8,329,1019.7,0.196,0.204,3
